3.833260762934470600e-01 1.963935830656047266e-01 6.598405897148974519e-01 1.238266633844535169e+00 4.653357419933127348e-01
3.851483982497560521e-01 1.879797655607646778e-01 6.668644012965777579e-01 1.241206486893167593e+00 4.656959552724053708e-01
4.153906062624871387e-01 1.737212564784287316e-01 6.114352746445169684e-01 1.289016039845791495e+00 4.762149073101009655e-01
4.082560387449257200e-01 1.831530378698120742e-01 6.213207251700959555e-01 1.277898308425235108e+00 4.777365412768482811e-01
4.209584999666379224e-01 1.717853425555488367e-01 6.201212775926517873e-01 1.297626264328636037e+00 4.713454250402066004e-01
3.896851281451156890e-01 1.851814387362530345e-01 6.564361572907166931e-01 1.248495278111203532e+00 4.634026019455851353e-01
3.822187702446245283e-01 1.954576961862444229e-01 6.616415251697099764e-01 1.236476863155073325e+00 4.662061674328625838e-01
4.136135939883882062e-01 1.616972137141097221e-01 6.201588307368653963e-01 1.286255924498694414e+00 4.732826288243145996e-01
3.898252801891541885e-01 1.836110458335969975e-01 6.545610218362419852e-01 1.248719771385953026e+00 4.640039217360061308e-01
3.888209702311067328e-01 1.860117124639324993e-01 6.567576874426328537e-01 1.247110190959236586e+00 4.638706721162672020e-01
3.843982681404505830e-01 1.929579425504611145e-01 6.628151338791329339e-01 1.239997186788375005e+00 4.652207379250674624e-01
4.097280774151869087e-01 1.674315246539285762e-01 6.300186829646060582e-01 1.280200078184420276e+00 4.716486945594243752e-01
3.877580499375768985e-01 1.889855431394265040e-01 6.528275207801347291e-01 1.245404411376866083e+00 4.645160481042838185e-01
4.110121131908466285e-01 1.816238160753706476e-01 6.312811896825087921e-01 1.282204501177840683e+00 4.703329689479348596e-01
3.871206603259064738e-01 1.899810652395105270e-01 6.517426649293804886e-01 1.244380403998916140e+00 4.646962561908756228e-01
4.144825388521296006e-01 1.768592888096062188e-01 6.430615985628538311e-01 1.287606338642072856e+00 4.693668515737983160e-01
3.913401011513811256e-01 1.838606957755387072e-01 6.572428020443815688e-01 1.251143616957060667e+00 4.639407876812958742e-01
4.073984527571200553e-01 1.848216088694015768e-01 6.264839000261430701e-01 1.276555421135471269e+00 4.749685198558597499e-01
4.026702202359394023e-01 1.725957401970441007e-01 6.353636755268627923e-01 1.269126005143753400e+00 4.715131262773784027e-01
4.192194204661449097e-01 1.687442610744775973e-01 6.148102899517063902e-01 1.294943089469477560e+00 4.740388078088955126e-01
4.161430389210553638e-01 1.708132044856541243e-01 6.158773051577143276e-01 1.290182964207283955e+00 4.767024686224298202e-01
3.939720312719722228e-01 1.907238590343163787e-01 6.451005569992972477e-01 1.255343804571562583e+00 4.715371822236795740e-01
3.922969558385515088e-01 1.858081821491778252e-01 6.469327095942009054e-01 1.252672250536642773e+00 4.705728128523600784e-01
4.078972935196840677e-01 1.866126998839512385e-01 6.226274646738347851e-01 1.277336723860882151e+00 4.773449359139091408e-01
4.137615441371075842e-01 1.641626935894873740e-01 6.216399315597135322e-01 1.286485951659558369e+00 4.730066270371848791e-01
4.113842603679760401e-01 1.747971906194108471e-01 6.283297967720498090e-01 1.282784849760777224e+00 4.724544628489530940e-01
3.823830443660570788e-01 1.950023891369921936e-01 6.619179488532517253e-01 1.236742547778357570e+00 4.662534963097026974e-01
4.150305833361382923e-01 1.742285640395180302e-01 6.134537915679392217e-01 1.288457317716889650e+00 4.763368663549756299e-01
3.977199042010763907e-01 1.824054840664869337e-01 6.479695781870743465e-01 1.261300740282169430e+00 4.649664315426828010e-01
3.874760987091457332e-01 1.843654691619736052e-01 6.530561935959062758e-01 1.244951542500075004e+00 4.644105191061974613e-01
3.985833585871690898e-01 1.801966154846639245e-01 6.516856226752371084e-01 1.262669146827376521e+00 4.650382385889435533e-01
4.199721191811658927e-01 1.648693999393718856e-01 6.188301722426590157e-01 1.296105088098380209e+00 4.724248391552379189e-01
4.055425397893521744e-01 1.826165177481384738e-01 6.372418212360428935e-01 1.273644414071527287e+00 4.683690979472890925e-01
