9.499111927290727619e-01 4.128614759992288441e+02 -1.998075491296466666e+00 1.766243097445482801e+00 1.993966986826904764e+00 -9.943986216366610620e+00 -1.980031698556260267e+01 -9.861708620206066200e+00 6.760130827343033388e+00 -1.832637824432166340e+01 -1.909145135412571292e+01 -1.525404746621432395e+01 9.624108759857829654e+00 -1.569386816650508365e+01 -1.669041886797823437e+01 -9.478263012690455014e+00 -9.986436133567437423e+00 -1.337972905890831044e+01 -3.787015751401062946e+00 -2.875245357570705096e+00 -5.303807005033831956e+00 -4.510212393145477172e+00 -2.425883187112697348e-01 -6.933005338564433906e+00 9.072795076721567042e-01 9.020193505519344956e-01 9.210908026017926575e-01 9.307969239096068881e-01 9.533624619504159625e-01 9.044564416093634485e-01 9.744091866492267107e-01 1.000359195842818405e+00 1.097882820901527445e+00 1.096955380770358035e+00 1.023001950008649574e+00 1.094050239191572071e+00 1.064321961013427797e+00 9.287590598954217347e-01
9.499126415332596052e-01 3.694560187975871486e+02 -1.998076263870192548e+00 1.769669925625010798e+00 1.993777483176397025e+00 -9.942924881239907364e+00 -1.980047287002625112e+01 -9.700966932855637381e+00 6.865446819312960081e+00 -1.832637824432166340e+01 -1.904444867941183972e+01 -1.507041788603737587e+01 9.636175421024704590e+00 -1.582389844653764754e+01 -1.669037145305717118e+01 -1.804448969893963195e+01 -9.986647203825590680e+00 -1.337612169675532314e+01 -3.765732441107586315e+00 -2.282385229439636287e+00 -5.277512601337249976e+00 -4.563325593727411977e+00 -1.945439847559377322e-01 -6.932969689435690697e+00 9.072926440481698940e-01 9.020193505519344956e-01 9.210908026017926575e-01 9.319969975638021653e-01 9.549315726851739239e-01 9.048936060409962234e-01 9.737596523219840261e-01 1.000351088384819898e+00 1.096164239754847225e+00 1.097000030210863786e+00 1.022363325061167449e+00 1.099802665816387970e+00 1.064253310603676894e+00 9.512786622426538941e-01
9.498845804484582489e-01 3.034981962500220334e+02 -1.998057859257170499e+00 1.848454414198284601e+00 1.989207972483105324e+00 -9.560313741027485435e+00 -1.982412537059461499e+01 -9.418010397143591561e+00 6.746183998749530453e+00 -1.773694010642829610e+01 -1.904515855376318711e+01 -1.523639235903500300e+01 9.624789945303746208e+00 -1.509641062431751379e+01 -1.761275876899818371e+01 -1.836072648652457318e+01 -9.983404042889961971e+00 -7.672568000451247983e+00 -2.240313569835205243e+00 -2.861008268280525346e+00 -7.170406129592945987e+00 -5.379344551442848399e-01 -2.369535706920157525e-01 -6.941269739805260741e+00 9.012389178475884721e-01 9.029781923591627679e-01 9.208404012091794266e-01 9.141671594447846605e-01 9.535928825682685739e-01 9.039377159114964089e-01 9.827005695241074479e-01 1.002339557187516661e+00 1.096205044944626117e+00 1.083766547046083772e+00 1.006630097309005212e+00 1.099344596584576728e+00 1.068539905716416882e+00 9.800828466129186678e-01
9.498825755218820444e-01 3.504396289370378668e+02 -1.998045453452870435e+00 1.815594042012181442e+00 1.994530586477648360e+00 -9.943541880979822167e+00 -1.979813465510382287e+01 -9.856722932274626814e+00 7.400282086715984420e+00 -1.770747392428781453e+01 -1.899851230814106984e+01 -1.810482472964216782e+01 9.650655330254705788e+00 -1.581384920838229213e+01 -1.669363571685737568e+01 -1.938813681146938706e+01 -9.964381975921673629e+00 -1.391891299352458944e+01 -6.513478127080447599e-01 -2.389625278600172376e+00 -5.277882249724608954e+00 -3.511050046369822653e+00 -1.900525838024502145e-01 -6.701711723896197626e+00 9.008421857276993627e-01 9.030354424936376523e-01 9.205308711630459939e-01 9.204965351833850340e-01 9.550510790542287021e-01 9.009450058149909291e-01 9.844566303332176194e-01 1.005083835873579412e+00 1.097865688107573234e+00 1.095018567857915626e+00 1.006209626733451490e+00 1.094141011156343435e+00 1.067222728316118419e+00 9.700193482024062064e-01
9.499372903202425444e-01 7.415082238572587130e+02 -1.998142739762002407e+00 1.910549275456699503e+00 1.989110372646983871e+00 -9.946989838185535504e+00 -1.986943298451565099e+01 -9.715371545792045538e+00 6.762868654937364887e+00 -1.775851490713084502e+01 -1.904393956420281242e+01 -1.512862469802288601e+01 9.623011670849324517e+00 -1.572052903252289724e+01 -1.672455301428253804e+01 -1.731793691354920384e+01 -9.985391129280978717e+00 -1.375682740234066870e+01 -3.714608996429938692e+00 -5.327074741212641795e-01 -5.821507134167910102e+00 -4.497629600715743692e+00 -2.184018822411699368e-01 -6.926616679651885988e+00 9.084795685581706914e-01 9.000855278939061677e-01 9.253817601491097777e-01 9.314576447104752077e-01 9.549318024506175950e-01 9.016541601126231154e-01 9.933344355379517543e-01 1.003539058392809880e+00 1.096164234061552945e+00 1.084831147278507046e+00 1.011488535102564423e+00 1.099690211123623307e+00 1.064612245452072781e+00 9.511507681589093099e-01
9.498768906562035097e-01 7.415082238572587130e+02 -1.998142739762002407e+00 1.910549275456699503e+00 1.989110372646983871e+00 -9.946989838185535504e+00 -1.986943298451565099e+01 -9.715371545792045538e+00 6.762868654937364887e+00 -1.840324705435759256e+01 -1.900485409336993925e+01 -1.512862469802288601e+01 9.655827365524068284e+00 -1.572052903252289724e+01 -1.672455301428253804e+01 -1.731793691354920384e+01 -9.985391129280978717e+00 -1.375682740234066870e+01 -3.678813947727768596e+00 -5.327074741212641795e-01 -5.805417534593140694e+00 -4.497629600715743692e+00 -2.194191758249682822e-01 -6.925435602027532056e+00 9.089048107963469958e-01 9.001321510110805724e-01 9.253817601491097777e-01 9.314576447104752077e-01 9.552374619750088058e-01 9.015717464724231078e-01 9.933344355379517543e-01 1.005202869410221078e+00 1.096164234061552945e+00 1.084831147278507046e+00 1.011488535102564423e+00 1.099541634761393993e+00 1.064612245452072781e+00 9.511507681589093099e-01
9.493362847805895122e-01 4.635031880110411180e+02 -1.996860225918114740e+00 1.836113362231610147e+00 1.979339159065455656e+00 -9.943361722528477387e+00 -1.979967583177911195e+01 -9.817399392587226714e+00 6.759477172129694900e+00 -1.993790611248805789e+01 -1.762162698839513197e+01 -1.509544084001998598e+01 8.810953355438671863e+00 -1.619306853658257594e+01 -1.666397636343504729e+01 -1.735478345147036094e+01 -9.986380240627745764e+00 -1.133033882700543060e+01 -2.323788124918130915e+00 -2.322580178227930503e+00 -5.735222485238011814e+00 -3.727837892898577810e-01 -8.248762926145461472e-02 -6.894525117845935469e+00 9.082287305119687293e-01 9.030317072647423560e-01 9.777385393255579871e-01 9.318940751182532845e-01 9.666131580951297098e-01 9.008969111474067759e-01 9.841627084523335567e-01 9.964567007986692149e-01 1.096630658111357182e+00 1.083439335527695890e+00 9.990557821880423628e-01 1.099902074434275123e+00 1.066481793589726390e+00 9.684540188250010395e-01
9.498805566423763613e-01 7.446851991883232813e+02 -1.998064371270980466e+00 1.836808555687395650e+00 1.989236175322475431e+00 -9.943324565048559549e+00 -1.980119099444180719e+01 -9.698508736090996507e+00 6.792036483173827577e+00 -1.888541754893254421e+01 -1.904511074369422019e+01 -1.153309596270532822e+01 9.638687483913505716e+00 -1.582216624530255444e+01 -1.668993236440678984e+01 -1.751684761411084423e+01 -9.987236013890633757e+00 -1.287157684506021305e+01 -2.287582886464207377e+00 -2.159225055707208796e+00 -6.934089072457495284e+00 -4.568470182934496471e+00 -1.942201434908919222e-01 -8.440401062994022041e+00 9.072253382577295522e-01 9.020832946447786549e-01 9.701122421159286136e-01 9.311002378058403917e-01 9.549315726851739239e-01 9.068103994354680397e-01 9.850411916217365338e-01 1.000207356795124625e+00 1.096629640820562912e+00 1.096754329063481581e+00 1.022846530469355031e+00 1.099861530440860991e+00 1.064321961013427797e+00 9.687775560357659854e-01
9.499502762429801184e-01 7.752822534448141596e+02 -1.998028209858922377e+00 1.925385871741881916e+00 1.972203714658430806e+00 -9.947131842573307736e+00 -1.980027788819573331e+01 -9.876522068109597541e+00 6.741175238558377636e+00 -1.798925036455487714e+01 -1.817887249330934551e+01 -1.534082272820293191e+01 8.856439016912448281e+00 -1.748555067900844051e+01 -1.679194919792691820e+01 -9.564665188749033931e+00 -9.998510369168723599e+00 -1.365670817798010717e+01 -2.145412445777859389e+00 -2.744940087072629709e+00 -5.733080275757017397e+00 -4.489583229907085915e+00 -2.529788936863974769e-01 -7.108368301551772461e+00 9.073092466952377144e-01 9.053779425511639944e-01 9.258503002039309981e-01 9.319808475320741081e-01 9.534086907717660431e-01 9.017130252055615136e-01 9.842567673823262586e-01 1.000360153497302784e+00 1.096214242127854233e+00 1.084939999065686056e+00 1.011477144446710996e+00 1.099993337205663613e+00 1.066539142480276592e+00 9.680117149770206542e-01
9.499111927290727619e-01 4.128614759992288441e+02 -1.998075611529305906e+00 1.766243097445482801e+00 1.976673617940112537e+00 -9.943986216366610620e+00 -1.980051563977007589e+01 -9.974042653151590443e+00 6.760130827343033388e+00 -1.832733006927621844e+01 -1.909143252585644390e+01 -1.249770583562144566e+01 9.626996204662441770e+00 -1.577982022619307401e+01 -1.942107711875421572e+01 -9.478263012690455014e+00 -9.986436133567437423e+00 -1.285787894118072394e+01 -3.830615036228065762e+00 -2.203152000250223175e+00 -6.860081210695992304e+00 -4.510037541904890368e+00 -2.513206760130402562e-01 -6.933005338564433906e+00 9.016270873720159118e-01 9.021252216851771699e-01 9.208004035518498887e-01 9.307969239096068881e-01 9.533487679461627451e-01 9.049550277050222302e-01 9.849789780541235995e-01 1.000359195842818405e+00 1.097833875330717524e+00 1.096955380770358035e+00 1.012037522805335099e+00 1.099402522407206151e+00 1.064308532384341976e+00 9.309128884325371667e-01
